text,label
엉덩이가 말려 올라가서 불편합니다 와이존에 팬티가 껴서 계속 손으로 빼줘야 하고 불편하네요 뱃살은 받처줘서 좋은데 다런부분은 불편해요,0
배송이 빠르네요 피부과에서 사용해 보고 구매했어요,1
비싸도 속는셈치고 샀는데 효과가없어요 조카가 끈적이기만 하고 계속간지럽다고 뿌리지말래요ㅋㅋㅋ 아주 벅벅긁네요,0
나도 클겨좀 되보자 하는 마음에 샀는데 겨드랑이는 효과 하나도 없구요 다른데는 안써봐서 모르겠는데 효과 하나도 없고 오히려 문지르느라 상처만 생겨서 따가워졌네요 별로에요,0
반품하고 싶은데 귀찮고 싸서 샀는데 역시네요 나가서 직접 보고 다른거로 구매해야겠어요,0
정사이즈 주문했는데 제가 허리가 약해서 살짝 커긴한데 엉덩이 부분이 맞아요,1
냄새 나는거 빼고는 다 좋습니다,1
작고 괜찮아보이네요,1
"쌀밥을 자주해먹지않아서 몇번 쓰지도않았는데 코팅이볏겨지려는지 내부에흠집이났어요,,,, 코팅벗겨지면 유해물질나오는건아닌지,,, 찜찜하네요",0
구매 패이지의 사진과 상품과 용량이 다른듯 합니다 전확한 사빈을 올려주셔서 혼동이 없게 해 주세요,0
신선하게 살아서왔더라고용,1
소리가 이뽀요 소리도 이뻐요,1
강아지가 똥을 잘싸요 정말 두마리라 60포 한달이면 다먹어요,1
평이 많아 기대했는데 제입엔 아니네요,0
그냥 일반 수납장으로 살까 고민하다가 구매했는데 문안쪽에 수납공간이 또 있어서 자잘한게 많은 주방특성상 이걸로 구매하길잘한거같아요~ 유용하게 잘쓸께요~~,1
앙고라처럼 털이 계속나와요 심해서 못쓰고있어요 모달이불이 이런 천인지 몰랐네요 이불 두개구매했는데 다 안쓰고 있네요 먼지너무심해요,0
포장이 깔끔해서 선물용으로 좋네요~,1
용량이 커서 너무 좋아요 ~ 핸드폰에 용량꽉차서 사진이랑 동영상 다 넣었는데 엄청 많이 남는 용량에 너무너무너무 좋아요 ㅎㅎ,1
배달이 잘못갔어요 택배 분실이요,0
배송사 좀 바꾸시길,0
폰에 맞는 크기가 아니네요 폰 화면보다 너무 적어요 맞게 온건지 기종 표시가 없어서 확인불가,0
닝닝한것이 김빠진 참이슬같아요ㅜㅜ,0
좋은지 나쁜지 모르겠어요 효과없어서 다른거로 갈아탓네요,0
약품통으로 쓰려고 주문했는데 적당한 사이즈에 높이라서 깔끔하게 정리되어 좋습니다!,1
"가슴모양 상관없이 납작하게 압박은 되는데, 입고벗기가 불편해서 손이 안가요~ 가슴쪽이 울퉁불퉁 해지니 이거하고 붙는건 못입어요~",0
"배송도 빨랐고, 맛도 맜있습니다~~~!!",1
재구매 배송이 빠릅니다ㅡㅋ,1
맛있어요 오자마자 쪄서 먹었는데 맛있다고...다들 잘먹네요 다먹고 또 주문할께요,1
생각보다 너무커서 부담스러워요ㅠㅠ,0
넘 크더라구요 .. 목감기나 이럴땐 걸릴것 같애요,0
잘 모르겠어요 기능성인지 그리고 실밥이 너무 지저분하네요 국내생산이라도 안깔끔한것도 았네요,0
재구매 저번에 1개 구매했는데 또 구매했어욤! 첫날에 시원하다고 엄청했다가 멍들어서.. 한 일주일 고생했는뎅ㅋㅋ 좋긴좋아요! 판매자님도 엄청 친절하시고! 함께 온 설명서 보고 종아리 알 말고 다른부위 마사지랑 스트레칭 하는것도 좋겠어요~ 감사해요!,1
역시 ts샴푸입니당 민감한 두피에 좋아요 다를건 못 쓰겠어요,1
송료비 주고도 교환하는데 반품 물건 받고 보내겠다고... 1일 주문 교환품 13일 도착...,0
맛있게잘먹었어용ㅋ,1
재구매 빠른 배송 감사합니다(:,1
비추입니다..잘고정되지 않고 장착해도 별 쓰이질 않네요,0
빨았을때 이염 있어요.. 반품할려다 그냥써요 박스를버려서...,0
몇달전에 구입하고 이번에 선물용으로 구입을 했는데 상호명도 틀리고 포장색깔도 틀리고 꺼림칙하네요~ 물외가 길이도 짧고 작은것 같아서 찜찜합니다,0
"전반적으로 만족합니다! 달지 않은사탕을 찾았는데 생각보다는 조금 달아요,ㅋㅋ",1
불편합니다 너무 작아서 일반라면 끓이는 것은 불가능하고 컵라면 작은것 끓이기에 적당한 크기입니다. 플라스틱부분은 그냥 빠지는 구조라 조금 위험해 보입니다.,0
엄마랑 함께 사용했어요 여행때 아기있어서 휴대폰 찾기 힘들었는데 잘사용했어요 배송 빠르도 불량 없고 만족합니다,1
재구매 조아요 조아요 조아요,1
재구매 물건이.. 날이 갈수록 쌓여가는데도 튼튼하게 보관해주고있습니다. 정말 추천해요! 일터에서도 사용하고싶어요~,1
일단 낙지가 싱싱해서 너무좋았어요 열마리시켯는데 어른5명이서 배터지도록 다먹엇네요 ㅎㅎ 일요일새벽에 시켜서 화요일날까지 배송해달라고햇는데 엄청빨리해주시고👍🏻 다음에 꼭 다시시켜먹을께요 ㅎㅎ 아참 사진은 먹느라바빠서 못찍엇네요 😅,1
생각보다 작고 탄탄하지 않게 말려 있네요...,0
맛은 있는데 아이들이 먹기에 좀 매운거 같아요.. 무난하게 잘먹었어요,1
항상 애용하고잇음,1
싸게 잘샀어요. 구수하고 맛있어요,1
스킨색 주문했는데 블랙으로 오배송 되었네요 반품하기 귀찮아 그냥 입어요,0
소분50g에는 유통기한이 없네요 일단 잘먹는지 안먹는지 확인차 구매한거라 얼릉 먹여봐야겠네요,1
완전 별로 실측보다 작은 느낌이고 마무리 엉망 이 가격에 퀄리티 따지는게 우스운 일이긴 하지만 돈 버린거 같음,0
드디어받았네요 배송 똥망 진짜 후... ㅡㅡ 심지어 상품이 찍히고 벗겨지고 아빡쳨.... 모서리는 흉기네요 칼처럼 날카롭군요 또 언제올지 몰라 무서우니 걍 쓸게요 ㅡㅡ,0
생리시작하면 입어보려고요,1
후기보고 구매했는데. 잘되기를 기대해봅니다. 근데 led온도 디스플레이 부분이 새제품인데도 기스가 있네요.,0
신랑이디자인도맘에든다고좋다고하네요~잘입을께요,1
물건이 녹아있어요원래가루아니었나요?,0
"야간모드, 주간모드 모두 잘 되네요. 매우 만족합니다.",1
깔끔하네요 만족합니다이정도가격에 이거면,1
열었더니국물줄줄세고 제대로 포장도 안돼있고 실망이에요,0
고기가 너무 찔겨여 ㅠㅠ,0
애들좋아해요 발싸이즈조절기능도있으니 2년정도는신걸듯,1
가성비 갑 벌써 여러번 구매하고 있는중입니다.,1
배송이 빨라서 아기 아빠 생일에 잘 썼어요~ 깜짝 이벤트 성공했네요~~~,1
지금 입기에 딱좋은거같아요,1
항상 쓰는제품 넉넉하고 저렴해요 좋아요 또구매하러올게요ㅋㅋ,1
오전에 구입했더니 다음날 바로왔습니다. 배송빠르고 제품 좋네요 덕분에 여행가서 잘 썼습니다.,1
재구매 좋아요 좋아요 저렴하게 구입했어요,1
한달 넘게 쓰고 있는데 모기한마리도 못잡네요 별 하나 주기도 아깝네요 과장광고 너무 심하네요 불빛은 너무 쎄고 소음은 조금 있고 모기는 잡지도 못하고,0
뚜껑이 허술하고 작습니다. 제대로 닫히지가 않네요,0
꼭 효과가 좋았으면 좋겟네요 ㅎㅎ,1
디자인이나 색상은 그러저럭인데 소재가 별로네요. 다시 사진 않을듯 싶네요,0
섬유유연제는 아직 안써봤지만 향은 좋은거 같구 세제는 세정력이 좋더라구요 소량만 써도 잘 지워져서 만족합니다,1
배송도 빨랐고 사용법도 간단해서 좋았는데 색상을 한가지로만 보낸게 좀 아쉽네요.,1
완전별로 물 전혀 안짜지고.. 손으로 짜서 붙여도 흥건,0
만들기 편리합니다..,0
바르고 나서 더 많이 났어요,0
사진 왼쪽 본제품. 오른쪽 인케이스꺼 인케이스 제품을 썼는데 단종되어 구매하게 되어요. 인케이스 제품 보다 더 좋네요~ 만족쓰,1
그저 그렇습니다 다른걸로 구매했네요,0
그냥 저냥 이네요 ㅎㅎ 가격,0
좋아요 종아리가 시원해요,1
저에겐 안맞는옷 사진으론 이쁜뎁,0
저렴하고 배송도 빠르고 한데 문한짝이 살짝 휘어 있네요~ㅜㅜ 교환하고 반품하기 귀찮아서 그냥 씁니다~그외에는 아주 만족합니다,1
2장구매후부착했는데모두실패 너무어려워 돈만날렸네ㅠㅠ,0
일단기존에 있던 사료에 비해 냄새나 맛은 양이가 말안해서 모르겠지만 줘도 거들떠보지 않는걸로 봐서 냄새나 맛은 별루일거라고 생각됨 처리하기 난감함.... 질보다 양으로 승부하면 망함!,0
이불소독이나 방향위주로 사용했어요. 다른 제품도 사보고싶어요,1
재구매 잘쓰고 있어서 재구매합니다,1
좋 습니다 잘쓰겠습니다,0
가격도 저렴하고 여러개 구입하여 옷정리하였더니 깔끔하고 좋아요. 어깨가 두껍지도 얇지도 않으니 자리도 많이 차지하지않고 지ㅡㅎ네요,1
"흡수력은 괜찮은데, 생각보다 때가 잘 안지워져요~",0
며칠 신었는데 발 뒤꿈치가 엄청 아프고요 특히 흰양말에 신었더니 구두 안쪽에서 검정색으로 양말 물들었습니다ㅡㅡ 구두안쪽에 왜 색감이 빠지나요??,0
자크부분이 에러,0
조립도 못하고 반품도 안되고 ㅠㅠ 방치중이네요...,0
스펙트라s2유축기에 맞지않않습니다,0
가격 저렴하고 맛도 좋고 전부 만족합니다,1
이쁘고 깔끔하고 좋네요! 같은 제품인지 비슷한 제품인지 롯X백화점에 12만원에 판매되고 있더라구요~ 저렴하게 잘 구매했네요!,1
169인데 짧아요ㅜㅜ 사이즈 추천 받아서 라지로 샀는데도 좀 짧네용 들어있는 패드는 모양이 안예뻐서 빼구 접착식 패드 붙였더니 훨씬 나아요! 흉곽이 넓고 새가슴이라 한번꼬아서 홀터로 입는데 더 나았어요 약간으ㅣ 단점에도 불구하고 가격대비 넘 좋아요,1
현미쌀인데 일반 흰쌀처럼 밥해도 찰지고 맛있어 정말 신기해요. 진짜 현미쌀인지 의심될정도로 맛있네요. 가격도 만족~~건강에도 좋겠죠? 이젠 이쌀만 먹을거예요..,1
포장도 꼼꼼히 잘 해주시고 마라샹궈 해 먹었는데 너무 맛있습니다 ㅜㅜㅜ,1
좋아요 아주 만족 재구매의사있오요,1
만족. 설 선물로 몇박스 구입하였음,1
잘먹이겟습니다~~~~~~,0
칫솔길이에 상관없이 수납할수 있어 편리합니다.,1
높이가 생각보다 짧고 사이즈 잘맞추지 않으면 그냥 사용하기는 힘들어요,0
받아보고 놀랬어요 벗겨진게 너무 심해서ㅠ누가 쓰던거마냥..상태가 안좋아요,0
가볍고 편안하게 잘 입을것 같아요~,1
아기가 사용하기 괜찮아서 하나 더 주문했어요,1
작은것 하나 먹고 재봤는데 통 무게포함 500그램이네요?? 용량 넉넉히 주시는게 아니네요. 맛은 보통 이하에요.,1
편리하내여,1
배송비는 따로 받으시고 묶음배송..,0
편하긴한데 가격대비 좀 저렴해보여서 반품 고민하다가 귀찮아서 그냥 신어요~ 발은 진짜 편해요~ 깔창주셔서 사이즈 딱 좋아요,1
잘 받았습니다 일단 써보고 리뷰 수정할게요,1
그냥 입고 있어요~~~,0
네번째 구매입니다. 태열이나 아이 발진에 딱이예요,1
재구매 쇼핑몰 사진상으로는 싱싱하고 좋으나 실제로 받은 새우는 수염이 하나도 없고 새우 입부분이 잘라져 있어요. 냉동한지 꽤 오래된 것으로 보입니다.,0
지난번보다 단맛이 나고 효과도 덜한것 같은 느낌~~,0
식기세척기 건조기능이 향상되는건지 잘은 모르겠지만 깨끗해지는거 같기하네요!!!!,1
"수동이라 괜찮을까 했는데 아이가 잘 앉아요 처음에는 내려놓으면 우는데 좀 지나면 잘 있어요 스르르 잠도 혼자 들고, 응아도 잘 보구요 둘째라 대여한건데 첫째도 좋아해서 구입해야하나 싶어요 메쉬로 잘못 주문해서 좀 아쉬워요",1
월욜에 주문하고 화욜에 받아서 배송은 엄청 빨라서 좋았는데 텐트 전체적으로 검정색 점들이 있네요 선물로 준건데 친구가 그냥 쓴다고 해서 교환은 안하는데 다음엔 검수를 더 하셔서 출고 하셔야될꺼 같네요,0
배송은 쏘쏘 머리빗으니 아퍼요 ㅠㅠ 아깝네요,0
구달 청귤 잡티세럼 소문으로 좋다고 들어서 한번 사봤는데 좀 더 사용해봐야지 알 수 있을 거 같아요,1
안경이 약간 어지럽네요. 저는 안경알 빼고 사용하고있어요,1
넘 좋아요ㅠㅠ 부들부들하고 폭신해요,1
일단 써볼게요 !!,1
한번쓰고 아직 안썼음,1
불발탄이네요 돈은 돈데로 주고 소방 훈련시 불발되어 사용도 못했네요.,0
제품 잘못와서 반송후 받았네요 제발 좀 주문서 확인 하시고 보내주세요,0
배송도 빠르고 저는 벌써 두통째 구매해서 잘 쓰고 있어요!!,1
늘사용하던거라 그닥...잘 쓰고 있습니다,0
재구매 매번 주문합니다 빠른배송 감사합니다,1
속지는처음 사보는데 잘 쓰겟습니다,1
맛이 아주좋아요!ㅎ,1
바느질 정말 엉망이예요 반품귀찮아서 그냥씁니다,0
우선은 돈주고 샀으닌까 붙이기는 하는데 접착성은 제로다 필름이 따로논다 기포 생겼다고 기포빼면 필름이 밀린다 그럼 그냥 버리는 것이다 붙여본 사람들은 먼지 알것이다 이해할것이다,0
하자 진짜 많고요 서랍이 닫았을때 덜 닫힌 곳도 있고 고르지가 않네요 교환 받고 싶은데 서랍을 무나해서 양말 넣을곳이 없어서 그냥 씁니다 기분 안 좋네요,0
너무 작아요. 결국 아깝게 버렸어요.,0
윈도10은 불안정합니다. 요즘 다 윈10쓰는데 표시좀 크게 해놓지 개같네요,0
이 팩 시간 덜어줘서 너무 좋아요 탈색모였는대 매일 썼는데 미용실에서 관리 잘했다고 칭찬 들었어요^^,1
편해서 다른 색도 구매하고 싶네요,1
"좋아요 쓰리엠 초강력 아크릴 양면테이프 구입햇습니다.빠른배송 감사드리구요,한번사면 오래써서 좋네요. 양이 많아서 좋습니다.",1
펄럭이네요 태극기 마냥,0
정말마음에들어요 열심히공부해야겠네요,1
콜라 사이다 두가지 주문했는데 다 사이다로 왔어요 금액이 같아 반품은 안하는데 주문확인하고 보내주세요,0
"너무 잘 늘어나네요 어깨끈도 너무 잘 빠지고 색도 잘 빠집니다,,재구매는 별로네요",0
닭고기들어간거는 닭 비린내가 나서 안먹어요. 제가 냄새에 예민해서 그런가했는데 아기도 닭고기들어간거만 안먹으려고하더라구요..,0
"두 사이즈 주문했어요. 밑에 햐얀판을 판판히 대고 토끼털이 달려있어야 하는데.. 접혀 쭈그러진 곳이 한 사이즈 씩 꼭 있네요. 배송비 3000원이나 주고 샀는데, 이럴 줄 알았으면 동네 근처에서 그냥 살껄 그랬어요.",0
